10,tcp,SF,210,191,0,178,251,159,16,0,73,108,93901,ssh,3517,42606,73951,28737,124,1,0,739,474,0,0.79,0.24,0.62,14535,5617,486,118,135,207,0.17,0.42,0.49,865,414,0.09,0.46,0.74,0.25,0.07,0.7,0.04,0.35,normal
189,tcp,REJ,207,135,0,91,169,174,167,1,75,13,8656,echo,84290,23734,88953,73339,415,1,0,782,635,0,0.48,0.17,0.03,48569,2129,11,52,336,351,0.81,0.35,0.58,132,944,0.42,0.13,0.52,0.26,0.24,0.68,0.56,0.17,normal
196,icmp,RSTR,136,42,1,21,236,245,166,1,162,55,13145,red_i,64876,51433,63174,72356,621,1,1,203,484,0,0.27,0.21,0.46,30821,18961,446,44,217,395,0.97,0.15,0.37,386,180,0.23,0.99,0.38,0.48,0.13,0.37,0.19,0.24,suspicious-login
180,icmp,RSTO,62,166,1,34,76,175,2,0,132,119,78709,discard,62178,99047,36371,46083,629,0,1,577,246,0,0.26,0.12,0.36,59429,48306,311,89,259,451,0.51,0.08,0.92,215,573,0.51,0.07,0.33,0.99,0.67,0,0.46,0.23,normal
0,udp,RSTR,22,181,0,213,65,236,80,0,226,80,63193,Z39_50,59646,11667,95897,27699,150,1,1,550,397,0,0.14,0.43,0.52,39413,59014,192,320,167,243,0.42,0.38,0.24,372,620,0.04,0.74,0.69,0.97,0.08,0.34,0.27,0.53,normal
8,tcp,S3,133,238,0,12,12,28,154,1,194,122,9877,domain,56834,63687,13609,11229,14,1,0,296,256,0,0.88,0.05,0.29,53690,37896,217,86,400,7,0.14,0.23,0.62,244,759,0.67,0.61,0.63,0.48,0.76,0.96,0.18,0.15,normal
13,tcp,S0,81,103,0,208,235,251,73,0,111,118,47704,nntp,59070,27171,58776,32882,459,0,1,491,265,0,0.55,0.28,0.06,13231,50989,313,293,278,408,0.34,0.42,0.38,15,659,0.77,0.46,0.91,0.13,0.64,0.95,0.38,0.63,normal
183,udp,S2,124,98,1,241,18,16,254,1,162,81,90038,mtp,44399,29857,41400,68538,48,1,1,206,741,0,0.18,0.55,0.12,8450,60830,351,154,177,136,0.95,0.97,0.21,740,736,0.5,0.77,0.14,0.28,0.13,0.97,0.92,0,normal
83,icmp,SH,114,129,1,161,75,79,14,0,95,101,59667,sql_net,23376,21216,92178,12596,257,1,1,235,210,0,0.95,0.14,0.33,62426,44611,90,250,120,283,0.88,0.42,0.78,335,458,0.91,0.45,0.48,0.06,0.98,0.5,0.54,0.22,normal
121,icmp,REJ,108,48,0,11,228,4,103,0,119,48,77548,kshell,37637,75200,18025,54143,559,0,0,175,304,0,0.63,0.47,0.34,2650,4998,218,190,193,228,0.56,0.45,0.69,313,255,0.5,0.51,0.83,0.34,0.88,0.67,0.29,0.51,normal
