73,tcp,S3,202,73,1,89,29,91,219,1,103,141,4185,http,6637,62409,63168,63357,322,1,0,743,768,0,0.83,0.95,0.62,52160,26795,206,139,276,352,0.88,0.49,0.65,932,628,0.4,0.34,0.86,0.05,0.81,0.89,0.47,0.43,normal
82,tcp,REJ,229,28,0,175,206,19,178,1,230,124,95856,time,79926,8410,97375,4690,186,1,0,692,942,0,0.69,0.77,0.09,45167,19614,298,59,40,473,0.5,0.81,0.34,292,167,0.77,0.18,0.63,0.25,0.74,0.75,0.16,0.66,normal
240,icmp,S0,176,104,0,46,30,163,214,0,93,79,21412,link,67524,4472,56383,23203,557,0,0,629,977,0,0.56,0.6,0.24,1359,27287,249,384,257,392,0.88,0.07,0.97,578,371,0.07,0.21,0.68,0.12,0.08,0.04,0.09,0.28,normal
161,udp,RSTOS0,63,254,1,134,183,72,63,0,35,139,92569,gopher,40797,97903,77659,12120,108,1,1,389,632,0,0.98,0.27,0.3,65107,38827,328,43,220,293,0.16,0.48,0.48,887,677,0.05,0.27,0.01,0.76,0.95,0.52,0.7,0.98,normal
248,tcp,SH,91,199,0,128,90,110,148,1,12,41,21536,whois,2630,61920,94972,98616,518,1,1,715,700,0,0.09,0.77,0.36,24548,18551,270,45,116,19,0.13,0.42,0.79,503,934,0.08,0.4,0.99,0.58,0.12,0.51,0.17,0.34,normal
140,tcp,S0,175,147,1,112,61,27,81,0,236,7,71527,klogin,75244,12047,32782,33180,332,1,1,292,568,0,0.65,0.11,0.1,58610,34304,416,219,343,373,0,0.27,0.71,329,295,0.18,0.8,0.38,0.81,0.48,0.79,0.76,0.28,normal
41,udp,S1,176,27,1,85,232,190,203,0,201,120,78591,ctf,65928,98639,63449,94910,318,1,0,304,572,0,0.05,0.99,0.94,35240,23627,478,316,16,30,0.57,0.43,0.44,999,750,0.91,0.99,0,0.7,0.32,0.37,0.09,0.48,normal
10,udp,S2,210,178,1,88,218,203,101,1,200,123,39928,pm_dump,6034,54817,65177,73687,689,0,0,206,526,0,0.57,0.56,0.19,55653,7218,450,88,203,132,0.54,0.41,0.02,529,218,0.01,0.18,0.21,0.09,0,0.17,0.48,0.13,normal
83,udp,SF,237,101,1,124,225,54,184,1,100,98,63451,X11,60141,5638,16754,88546,313,0,0,20,111,0,0.53,0.35,0.08,52395,38471,90,159,280,134,0.83,0.63,0.28,731,594,0.97,0.53,0.63,0.66,0.84,0.28,0.43,0.37,tcp-connection
39,udp,OTH,155,163,0,74,6,43,136,1,236,29,8093,ssh,54645,98391,76018,63360,389,1,1,974,240,0,0.15,0.26,0.91,31555,53939,94,214,254,246,0.85,0.25,0.23,315,231,0.51,0.67,0.9,0.17,0.68,0.3,0.24,0.54,normal
16,udp,S2,59,159,0,26,47,227,42,0,184,91,96738,netstat,52942,66628,28987,81213,17,1,0,145,236,0,0.41,0.38,0.8,64875,6877,410,155,273,337,0.41,0.79,0.6,16,718,0,0.62,0.04,0.96,0.78,0.53,0.55,0.06,normal
47,udp,S3,57,24,1,93,165,236,136,1,234,135,93923,finger,10828,62102,36565,93604,182,0,1,336,984,0,0.15,0.46,0,22972,62706,317,388,68,120,0.53,0.04,0.74,802,893,0.34,0.49,0.56,0.48,0.47,0.82,0.1,0.38,normal
17,icmp,S3,87,117,1,77,108,11,214,1,27,109,38515,name,19623,18798,30683,45985,307,1,0,590,391,0,0.88,0.49,0.9,19577,44714,134,166,45,323,0.26,0.53,0.59,544,142,0.27,0.07,0.42,0.01,0.79,0.87,0.61,0.78,normal
220,udp,S3,72,15,1,20,87,29,69,1,97,0,60718,shell,99092,8713,91641,74633,661,0,1,187,615,0,0.64,0.92,0.18,34617,29581,399,23,122,244,0.43,0.92,0.68,854,656,0.71,0.94,0.29,0.24,0.74,0.56,0.55,0.91,successful-recon-limited
7,udp,S3,85,194,0,46,242,102,111,1,86,90,34817,harvest,21174,18221,94553,72452,419,0,0,457,649,0,0.39,0.08,0.51,15560,32982,195,40,78,414,0.89,0.68,0.54,967,663,0.45,0.67,0.5,0.64,0.7,0.56,0.34,0.98,normal
51,tcp,S2,125,241,1,132,1,82,210,0,158,83,61422,Z39_50,39105,90556,66097,68072,593,0,1,188,557,0,0.89,0.95,0.46,49085,47838,71,87,5,139,0.79,0.34,0.37,189,325,0.71,0.36,0.69,0.27,0.66,0.39,0.09,0.4,normal
114,icmp,RSTOS0,152,217,0,68,154,141,215,1,73,92,81341,domain_u,69537,4190,21183,15861,90,0,1,460,995,0,0.3,0.35,0.91,45017,1136,447,47,100,276,0.5,0.88,0.81,368,947,0.26,0.62,0.16,0.12,0.82,0.53,0.56,0.41,normal
14,tcp,S3,194,76,1,184,70,249,52,1,63,59,33538,http_8001,74083,61880,1642,36964,149,0,1,291,412,0,0.96,0.76,0.45,42193,28932,6,187,142,219,0.79,0.82,0.07,149,228,0.99,0.43,0.47,0.23,0.99,0.55,0.84,0.49,normal
237,udp,SH,172,91,1,80,109,161,255,1,51,83,37359,finger,41703,74436,40773,15535,344,1,0,722,649,0,0.55,0.64,0.51,11283,31440,322,128,64,431,0.7,0.31,0.32,846,178,0.46,0.45,0.36,0.99,0.98,0.88,0,0.22,normal
135,icmp,SF,111,21,0,241,54,238,74,0,250,61,62111,klogin,82007,46746,94238,50480,57,0,0,472,718,0,0.39,0.35,0.69,15916,2336,314,209,370,445,0.55,0.47,0.82,331,141,0.76,0.59,0.97,0.61,0.86,0.57,0.3,0.08,normal
47,tcp,S1,221,227,0,88,3,138,51,0,22,125,81504,Z39_50,74888,47318,1716,97429,454,1,0,341,333,0,0.91,0.22,0.43,33229,45918,281,188,202,124,0.85,0.84,0.51,713,306,0.31,0.38,0.62,0.51,0.48,0.68,0.42,0.72,normal
109,icmp,SF,223,236,1,17,53,205,172,1,48,18,81532,X11,48788,76694,15855,12411,222,1,0,96,181,0,0.18,0,0.77,24457,16367,417,95,254,267,0.66,0.94,0.18,188,568,0.07,0.69,0.12,0.36,0.82,0.41,0.04,0.57,normal
219,tcp,SH,50,113,0,76,126,0,44,1,235,73,68298,gopher,81518,19241,64158,61662,657,0,1,667,364,0,0.78,0.65,0.16,53611,51309,245,133,241,153,0.79,0.25,0.35,592,819,0.22,0.62,0.07,0.71,0.93,0.3,0.55,0.34,normal
89,tcp,SH,172,27,1,57,52,235,229,0,201,116,2333,whois,19997,72739,42442,654,432,1,0,78,805,0,0.77,0.65,0.97,52578,24097,42,29,283,75,0.32,0.5,0.24,891,558,0.85,0.96,0.79,0.63,0.52,0.5,0.32,0.96,normal
17,tcp,S1,251,122,0,75,5,196,227,0,191,99,47419,telnet,88984,45582,54018,94,566,0,1,100,776,0,0.41,0.78,0.29,49364,5720,218,301,262,131,0.29,0.91,0.85,659,977,0.27,0.21,0.59,0.86,0.72,0.54,0.71,0.92,normal
163,icmp,SH,121,82,1,123,133,84,168,1,20,2,6179,ldap,47258,79778,18861,35785,525,0,1,535,849,0,0.29,0.85,0.27,34806,45179,366,150,222,194,0.73,0.47,0,201,27,0.33,0.36,0.2,0.67,0.71,0.4,0.4,0.32,normal
29,udp,OTH,13,98,1,215,152,173,199,1,180,15,67944,gopher,29369,47536,82131,58016,631,1,1,61,538,0,0.23,0.33,0.75,9760,29129,378,35,336,389,0.16,0.87,0.59,377,792,0.14,0.73,0.1,0.67,0.88,0.89,0.72,0.22,attempted-recon
175,udp,OTH,150,74,0,149,223,110,117,0,7,97,51405,netbios_ns,11447,45475,91873,71750,367,1,0,476,902,0,0.18,0.48,0.94,22735,62416,247,163,60,25,0.79,0.54,0.02,986,815,0.31,0.33,0.71,0.6,0.49,0.72,0.6,0.41,normal
208,icmp,S1,138,174,1,239,93,40,119,1,70,75,25703,time,94965,44264,71286,33190,127,1,1,746,42,0,0.66,0.85,0.25,43902,49009,478,31,316,149,0.09,0.5,0.88,934,226,0.28,0.91,0.41,0.88,0.82,0.84,0.08,0.25,normal
129,udp,SH,154,132,0,13,159,44,76,0,82,147,96007,http,8610,20467,10032,10584,336,1,1,175,182,0,0.94,0.97,0.08,30404,41442,325,10,104,466,0.38,0.02,0.24,837,439,0.68,0.6,0.61,0.4,0.69,0.77,0.87,0.02,not-suspicious
228,udp,RSTO,63,208,1,60,67,147,63,0,196,143,52959,X11,55453,99030,32287,79197,327,0,0,924,59,0,0.13,0.02,0.72,62780,35916,102,96,161,127,0.02,0.82,0.99,878,413,0.31,0.99,0.64,0.5,0.38,0.19,0.23,0.32,successful-dos
141,tcp,RSTOS0,228,84,1,155,164,180,150,1,47,25,59033,imap4,42569,50534,62526,49541,61,1,0,794,669,0,0.05,0.25,0.04,37156,20168,293,286,218,1,0.37,0.44,0.24,468,531,0.31,0.05,0.38,0.76,0.15,0.99,0.84,0.4,attempted-user
83,udp,SH,199,68,1,158,198,222,253,0,30,154,65558,tim_i,57831,52411,37311,34968,418,0,0,894,734,0,0.87,0.46,0.37,23485,18911,63,32,312,297,0.59,0.07,0.78,176,768,0.13,0.24,0.26,0.8,0.32,0.97,0.36,0.68,normal
74,tcp,RSTO,93,151,1,208,56,79,229,1,186,12,57257,auth,7735,72723,50431,91113,402,0,0,460,560,0,0.5,0.33,0.11,25080,40455,43,187,201,159,0.3,0.5,0.73,70,728,0.59,0.55,0.66,0.06,0.84,0.19,0.64,0.22,normal
23,udp,RSTO,68,25,0,21,73,201,198,0,253,74,13831,http,96859,88866,81193,78106,95,0,0,690,393,0,0.66,0.04,0.36,11595,38750,484,231,340,166,0.68,0.41,0.33,781,261,0.13,0.11,0.4,0.14,0.33,0.53,0.87,0.11,denial-of-service
105,icmp,S0,188,205,0,145,128,42,54,0,66,32,21048,X11,17881,19688,53746,97525,153,1,0,717,867,0,0.35,0.43,0.53,57592,5918,428,360,104,30,0.07,0.26,0.1,307,428,0.12,0.29,0.31,0.8,0.72,0.07,0.88,0.81,normal
85,udp,REJ,221,143,0,82,31,213,176,0,74,61,60401,echo,1790,54617,91546,78091,308,1,1,691,283,0,0.07,0,0.25,25324,62991,216,45,103,346,0.62,0.41,0.11,395,775,0.35,0.13,0.37,0.35,0.33,0.16,0.63,0.35,normal
11,udp,OTH,216,226,0,28,18,205,141,0,176,18,29975,netstat,29091,13528,28532,68100,541,0,0,622,809,0,0.18,0.12,0.81,41361,47601,80,58,144,296,0.41,0.82,0.05,924,317,0.09,0.62,0.3,0.62,0.34,0.25,0.84,0.78,normal
167,tcp,S3,1,12,0,94,145,196,42,0,210,13,77476,smtp,45929,20278,96402,47850,547,1,0,664,495,0,0.9,0.94,0.26,21804,33850,353,32,225,450,0.95,0.02,0.26,368,453,0.64,0.27,0.04,0.16,0.98,0.14,0.83,0.46,tcp-connection
13,icmp,SH,135,184,1,60,74,101,104,0,164,73,8244,ntp_u,8499,98935,39416,59837,407,1,1,620,291,0,0.29,0.58,0.97,8414,59663,420,223,285,153,0.74,0.32,0.47,618,327,0.34,0.96,0.13,0.14,0.92,0.9,0.42,0.41,normal
235,icmp,S3,212,175,0,22,79,72,143,0,128,70,66814,ntp_u,70428,83572,40131,42456,140,1,0,166,305,0,0.79,0.3,0.47,7067,7719,166,82,276,108,0.72,0.85,0.4,91,408,0.79,0.91,0.99,0.42,0.42,0.59,0.43,0.74,normal
207,udp,REJ,127,187,1,152,83,28,139,1,201,27,45367,time,70113,49145,63574,85944,561,0,0,682,606,0,0.99,0.3,0.25,12541,38959,236,171,254,494,0.29,0.45,0.69,969,200,0.05,0.23,0.28,0.27,0.56,0.85,0.96,0.34,normal
5,tcp,S2,20,175,0,177,228,35,58,1,203,104,24525,shell,82881,76093,86908,13880,495,1,1,829,854,0,0.22,0.4,0.6,47586,21817,70,180,21,281,0.78,0.42,0.75,819,915,0.04,0.46,0.67,0.87,0.53,0.79,0.57,0.09,normal
178,tcp,SF,243,221,1,23,131,46,161,0,163,110,74378,red_i,98019,57310,96625,58029,435,0,0,349,506,0,0,0.15,0.81,48640,18465,384,184,227,310,0.87,0.62,0.05,632,473,0.05,0.05,0.17,0.58,0.41,0.47,0.47,0.52,normal
133,tcp,S2,201,252,0,128,73,166,136,0,178,88,18971,urh_i,40767,93797,53392,10144,462,1,0,70,555,0,0.52,0.22,0.69,48224,55131,462,5,262,36,0.56,0.34,0.43,872,812,0.47,0.29,0.08,0.37,0.77,0.37,0.6,0.22,normal
167,udp,OTH,171,108,1,242,26,83,220,0,176,94,19830,netbios_ssn,34924,63738,26771,17640,462,0,0,911,267,0,0.99,0.22,0.58,28553,64312,416,88,322,318,0.45,0.42,0.57,989,802,0.03,0.05,0.59,0.62,0.2,0.19,0.31,0.21,normal
44,tcp,S1,163,160,0,208,80,206,38,0,0,88,98925,pop_3,63878,22786,86816,17440,518,1,1,755,60,0,0.92,0.1,0.52,32793,15885,251,190,270,270,0.26,0.82,0.88,757,930,0.02,0.45,0.26,0.72,0.21,0.57,0.19,0.3,network-scan
191,icmp,S2,239,152,0,47,44,243,20,0,86,114,19499,exec,57441,4219,95248,49950,502,1,0,535,323,0,0.37,0.75,0.08,44859,53462,483,181,55,113,0.05,0.26,0.87,803,905,0.35,0.42,0.94,0.19,0.04,0.8,0.08,0.01,normal
113,udp,OTH,75,5,0,87,1,22,246,1,215,113,17150,iso_tsap,4538,38233,14299,18074,0,0,0,189,530,0,0.47,0.08,0.47,5914,19477,275,288,227,143,0.37,0.04,0.7,650,609,0.4,0.83,0.85,0.16,0.24,0.62,0.53,0.02,normal
232,icmp,RSTO,153,94,1,253,110,128,197,1,149,89,27286,rje,39537,25112,56024,42588,161,1,0,238,665,0,0.71,0.58,0.92,638,36307,195,211,265,150,0.14,0.72,0.8,869,120,0.8,0.6,0.7,0.73,0.41,0.1,0.62,0.91,normal
151,icmp,SH,124,143,1,116,192,137,26,0,164,82,65233,domain_u,39504,96671,45084,63708,272,0,1,839,757,0,0.58,0.92,0.11,63539,4113,54,30,44,169,0.57,0.4,0.47,16,258,0.81,0.07,0.78,0.48,0.28,0.72,0.08,0.74,normal
243,udp,S3,252,104,1,128,16,42,3,0,215,62,95525,auth,38487,36822,66998,74160,246,0,0,623,763,0,0.22,0.87,0.02,22102,58794,230,366,394,311,0.44,0.8,0.39,172,710,0.59,0.49,0.56,0.68,0.05,0.27,0.2,0.51,rpc-portmap-decode
88,udp,S0,236,211,1,168,216,117,91,1,221,48,13566,uucp_path,24951,32975,18401,13686,130,1,0,151,346,0,0.87,0.59,0.33,51055,57579,177,241,165,244,0.68,0.3,0.73,66,541,0.84,0.25,0.62,0.41,0.73,0.84,0.54,0.21,normal
191,icmp,SH,25,231,0,124,216,81,204,0,35,54,75444,ecr_i,74968,38760,78022,77072,606,1,0,222,566,0,0.02,0.55,0.13,24912,22917,344,235,315,81,0.23,0.91,0.27,228,425,0.43,0.92,0.71,0.52,0.07,0.12,0.84,0.08,misc-attack
118,udp,S1,238,199,0,60,216,125,67,1,39,148,4817,pop_3,57625,12369,57234,26306,643,0,1,807,143,0,0.27,0.56,0.91,2999,31519,343,49,29,127,0.58,0.36,0.04,914,229,0.16,0.89,0.71,0.81,0.08,0.48,0.28,0.63,normal
229,tcp,RSTO,2,51,0,114,74,85,184,0,244,155,98446,daytime,14554,3575,26746,35704,465,1,0,576,86,0,0.34,0.81,0.44,61743,48298,36,24,43,474,0.7,0.98,0.01,577,851,0.66,0.16,0.77,0.91,0.28,0.22,0.63,0.89,bad-unknown
98,tcp,S3,48,36,0,105,235,130,17,0,26,105,4679,efs,51736,2701,38074,64341,134,1,0,946,904,0,0.5,0.19,0.92,52955,19547,201,238,341,9,0.61,0.02,0.98,890,882,0.56,0.54,0.21,0.17,0.06,0.04,0.87,0.87,normal
115,udp,SF,70,69,1,223,232,165,67,1,59,26,67740,ftp_data,63238,5956,73231,3175,659,1,1,30,842,0,0.12,0.28,0.27,35024,9857,36,165,222,243,0.66,0.37,0.14,73,367,0.16,0.69,0.39,0.68,0.09,0.93,0.25,0.18,normal
217,udp,RSTOS0,220,158,1,143,102,144,148,1,59,74,20257,iso_tsap,17679,64682,56588,90969,490,0,0,976,52,0,0.83,0.15,0.54,35756,9973,466,259,272,109,0.96,0.19,0.84,884,297,0.29,0.59,0.95,0.81,0.15,0.49,0.92,0.25,normal
9,udp,SF,245,247,0,234,11,35,99,0,240,85,11280,time,57173,37100,79325,78599,410,0,0,756,247,0,0.82,0.66,0.38,55919,21330,210,191,129,52,0.62,0.26,0.3,926,207,0.13,0.86,0.57,0.49,0.94,0.36,0.91,0.28,normal
88,icmp,S3,47,219,1,183,49,143,137,1,205,133,61674,printer,88067,27944,66374,89435,311,0,0,320,748,0,0.48,0.19,0.5,59467,979,97,181,384,147,0.83,0.77,0.54,382,570,0.65,0,0.9,0.48,0.82,0.37,0.98,0.53,normal
18,icmp,S1,227,88,1,178,8,241,92,1,195,67,58319,netstat,50147,96889,7412,43760,508,0,0,152,818,0,0.31,0.8,0.25,53092,36317,92,233,157,122,0.95,0.17,0.5,199,822,0.4,0.05,0.06,0.37,0.5,0,0.68,0.1,normal
107,icmp,S1,93,25,0,46,118,112,156,1,43,28,21769,nnsp,55715,453,6944,98758,390,1,1,570,753,0,0.31,0.85,0.56,49084,26350,476,270,368,464,0.54,0.99,0.48,800,721,0.74,0.4,0.97,0.18,0.99,0.94,0.52,0.14,misc-attack
252,tcp,OTH,3,76,0,77,70,226,60,0,115,2,18800,csnet_ns,10612,47288,67275,35393,643,0,1,167,688,0,0.84,0.71,0.53,2782,23601,256,328,42,360,0.14,0.5,0.69,955,552,0.96,0.7,0.56,0.44,0.52,0.98,0.05,0.7,normal
234,udp,SF,124,47,0,248,223,17,75,0,24,42,70393,sunrpc,97028,17668,29959,51763,273,0,0,712,995,0,0.45,0.58,0.32,11592,20931,343,180,294,351,0.68,0.04,0.43,911,239,0.08,0.42,0.33,0.26,0.88,0.86,0.75,0.69,misc-activity
22,icmp,S0,255,182,0,138,223,182,89,0,93,148,20978,eco_i,18045,20859,93583,53332,624,0,1,565,474,0,0.88,0.38,0.77,46261,59384,261,14,261,198,0.43,0.74,0.46,10,326,0.25,0.98,0.76,0.62,0.5,0.56,0.02,0.17,normal
43,tcp,S0,47,81,1,223,194,207,205,1,70,120,83073,telnet,47724,73987,14111,79457,289,1,1,901,554,0,0.53,0.77,0.74,47310,48957,23,144,358,216,0.85,0.63,0.48,779,998,0.25,0.78,0.79,0.75,0.04,0.49,0.06,0.16,web-application-activity
207,icmp,S3,37,34,0,123,29,218,71,0,35,97,84610,time,61781,18150,55387,31288,648,1,0,269,147,0,0.99,0.93,0.06,7458,51585,455,35,139,235,0.83,0.55,0.85,365,929,0.8,0.24,0.73,0.87,0.21,0.92,0.3,0.41,normal
10,icmp,OTH,185,127,0,160,172,84,255,1,164,75,26048,pop_3,26755,22901,50617,65192,595,1,1,45,885,0,0.53,0.1,0.82,18872,43842,167,98,69,51,0.14,0.23,0.17,183,864,0.03,0.09,0.65,0.05,0.1,0.87,0.03,0.18,normal
208,tcp,SF,6,148,0,0,195,196,171,1,32,141,80853,ecr_i,79691,72852,57480,26830,330,0,1,747,156,0,0.01,0.7,0.11,55337,61459,328,333,238,107,0.54,0.09,0.22,304,444,0.53,0.5,0.57,0.75,0.61,0.95,0.98,0.4,denial-of-service
31,tcp,S2,22,60,1,87,211,180,155,0,13,61,7288,kshell,74166,2425,61870,9546,555,1,1,580,43,0,0.35,0.8,0.85,47802,15050,38,196,136,143,0.87,0.49,0.96,627,229,0.76,0.37,0.32,0.2,0.03,0.87,0.82,0.1,normal
