158,tcp,S2,125,185,0,14,2,52,52,1,242,33,50365,http_8001,60225,7112,64253,67599,593,1,0,818,171,1,0.7,0.81,0.33,1112,36045,221,110,185,130,0.62,0.69,0.27,593,47,0.7,0.8,0.26,0.89,0.45,0.13,0.99,0.97,normal
153,udp,SF,163,53,0,242,29,205,96,0,209,110,80092,link,19919,40616,63173,37973,418,0,0,626,685,0,0.39,0.22,0.32,30209,65521,450,356,3,18,0.23,0.14,0.71,86,145,0.05,0.07,0.47,0.25,0.9,0.81,0.12,0.09,normal
165,icmp,S2,76,123,1,174,88,94,81,0,60,1,29999,ecr_i,10521,13875,26289,28555,560,0,0,12,632,0,0.31,0.37,0.09,6899,21922,42,319,348,208,0.92,0.18,0.98,43,814,0.15,0.5,0.88,0.86,0.74,0.06,0.89,0.88,shellcode-detect
80,udp,OTH,240,122,1,64,91,107,94,1,235,33,68739,red_i,71220,22833,78518,92536,532,0,0,339,877,0,0.58,0.49,0.46,2790,64606,135,5,302,476,0.32,0.3,0.38,645,307,0.26,0.61,0.03,0.86,0.45,0.39,0.65,0.77,attempted-dos
92,tcp,S0,237,211,1,111,154,38,254,0,130,72,67669,pop_3,42494,15724,44903,47278,683,0,0,39,415,0,0.93,0.48,0.87,61099,25397,294,261,226,92,0.32,0.37,0.73,931,896,0.76,0.34,0.03,0.86,0.64,0.89,0.86,0.76,web-application-activity
101,tcp,S2,7,50,0,125,171,5,208,0,252,82,15426,imap4,14345,83931,92878,59335,56,1,1,280,959,0,0.87,0.97,0.75,33340,60248,48,366,179,486,0.76,0.92,0.97,634,384,0.14,0.04,0.36,0.7,0.9,0.54,0.89,0.61,default-login-attempt
157,tcp,S0,22,144,1,255,67,239,15,1,29,154,9787,other,54760,71408,10094,10769,694,0,1,564,201,0,0.3,0.85,0.07,60935,36132,137,88,377,326,0.87,0.64,0.64,839,735,0.66,0.08,0.85,0.55,0.87,0.2,0.12,0.33,normal
163,udp,S3,162,140,1,14,74,201,246,0,178,89,43574,supdup,61021,24183,76217,52818,440,0,1,145,311,1,0.24,0.7,0.86,58193,30077,369,13,390,194,0.82,0.9,0.29,843,921,0.62,0.3,0.19,0.59,0.22,0.13,0.97,0.84,normal
130,icmp,REJ,239,22,1,253,69,118,43,1,1,97,39226,http_8001,82609,60328,71700,87500,555,1,1,643,93,0,0.41,0.72,0.8,62468,5176,228,227,335,434,0.91,0.18,0.43,825,812,0.06,0.22,0.28,0.15,0.75,0.53,0.97,0.43,not-suspicious
166,tcp,SF,12,242,1,25,221,204,48,1,62,145,8365,discard,1652,84717,5816,91146,214,0,0,221,522,0,0.42,0.85,0.18,50279,18335,231,335,92,132,0.57,0.66,0.98,410,744,0.44,0.69,0.38,0.35,0.87,0.22,0.64,0.68,normal
205,icmp,REJ,65,162,1,189,43,139,200,1,136,120,10267,echo,69601,33374,1547,87490,668,1,0,267,859,0,0.28,0.93,0.05,28899,22999,474,255,61,179,0.92,0.62,0.13,176,496,0.62,0.5,0.05,0.48,0.4,0.63,0.86,0.58,normal
14,udp,S0,34,121,1,23,28,87,129,1,85,126,83524,nntp,38888,74746,38409,85080,442,0,1,39,649,0,0.52,0.15,0.27,18336,29903,112,221,103,431,0.73,0.67,0.16,383,156,0.41,0.37,0.41,0.67,0.27,0.4,0.84,0.54,normal
132,udp,SH,48,3,0,235,43,241,95,0,169,30,36990,domain_u,25173,39420,57186,33709,535,0,1,143,465,0,0.35,0.52,0.25,36434,47472,59,314,292,62,0.35,0.94,0.55,150,72,0.66,0.54,0.91,0.09,0.75,0.33,0.04,0.17,normal
195,udp,RSTOS0,34,243,1,30,145,86,117,0,65,82,51071,smtp,32635,48993,95577,4175,462,0,0,158,355,0,0.23,0.32,0.32,44182,40857,242,350,309,377,0.77,0.2,0.24,429,199,0.48,0.44,0.46,0.74,0.17,0.63,0.54,0.22,normal
141,udp,SF,196,182,1,250,234,133,102,0,22,103,86591,http_8001,89888,85345,65946,38858,506,0,0,293,834,0,0.06,0.87,0.98,50493,55474,265,138,26,16,0.21,0.84,0.02,338,71,0.63,0.71,0.54,0.42,0.04,0.15,0.83,0.87,normal
102,tcp,S2,204,58,0,93,110,24,201,0,74,105,12399,rje,77528,90720,53530,38592,500,0,0,77,696,0,0.35,0.47,0.85,65097,47432,347,239,182,207,0.05,0.08,0.69,218,310,0.95,0.03,0.65,0.35,0.8,0.99,0.26,0.55,normal
23,udp,RSTOS0,69,13,1,11,136,184,209,0,12,104,6303,uucp_path,12824,55761,45742,8074,492,0,0,226,86,0,0.63,0.78,0.78,8596,15310,245,193,227,470,0.96,0.87,0.26,557,368,0.1,0.93,0.54,0.58,0.07,0.45,0.87,0.48,normal
65,tcp,OTH,17,228,0,72,169,182,158,0,107,126,16945,http_8001,80834,16588,9327,41092,672,0,1,108,738,0,0.38,0.68,0.61,35191,44263,199,42,276,424,0.58,0.87,0.19,397,837,0.35,0.25,0.46,0.69,0.22,0.04,0.79,0.87,normal
186,tcp,SF,118,189,0,215,36,88,184,1,65,153,71410,gopher,20701,88196,25790,54614,601,0,1,325,86,0,0.67,0.86,0.34,3106,45371,478,302,258,351,0.53,0.93,0.75,633,462,0.76,0.91,0.81,0.38,0.15,0.76,0.72,0.26,normal
