236,tcp,RSTR,247,138,0,151,232,121,119,0,161,121,26016,http_8001,21632,56836,9094,50836,684,1,1,774,236,0,0.74,0.17,0.35,9074,23709,296,325,81,43,0.43,0.89,0.18,798,146,0.16,0.54,0.69,0.16,0.68,0.1,0.73,0.82,normal
193,tcp,RSTOS0,101,146,0,11,194,236,93,0,102,29,49827,uucp,10085,64705,40412,33086,166,1,0,244,229,0,0.33,0.86,0.4,18756,17948,21,279,79,360,0.46,0.15,0.16,447,738,0.02,0.17,0.27,0.76,0.94,0.27,0.4,0.68,normal
83,tcp,SF,184,17,0,145,120,5,48,0,14,57,74734,eco_i,82905,55190,81563,62487,467,0,0,695,538,0,0.56,0.58,0.02,48169,14626,102,36,193,11,0.05,0.95,0.34,881,785,0.45,0.47,0.39,0.05,0.49,0.68,0.01,0.04,normal
95,icmp,RSTR,52,46,0,252,101,170,140,1,59,97,14756,pop_2,45195,69684,69852,58628,549,1,1,489,3,0,0.89,0.31,0.46,1050,58321,199,6,93,145,0.72,0.92,0.97,635,776,0.69,0.56,0.31,0.68,0.24,0.66,0.39,0.11,normal
59,icmp,SH,225,72,1,202,61,229,140,1,212,123,60926,IRC,95949,51384,50087,56673,85,1,1,487,751,0,0.74,0.36,0.91,8092,49363,326,395,380,309,0.99,0.91,0.35,319,37,0.64,0.04,0.6,0.28,0.9,0.94,0.91,0.46,normal
93,icmp,OTH,188,233,1,137,246,52,226,0,215,1,54357,urp_i,39580,78418,10844,82099,76,1,1,517,330,0,0.03,0.68,0.88,59280,44234,291,121,231,437,0.39,0.57,0.1,131,335,0.32,0.94,0.56,0.73,0.4,0.76,0.24,0.79,normal
176,udp,SH,76,158,0,101,69,9,204,0,119,108,99250,ldap,61635,7833,59136,26905,695,1,0,492,102,0,0.67,0.82,0.13,46236,43056,250,293,358,98,0.97,0.98,0.96,476,367,0.35,0.16,0.07,0.81,0.18,0.21,0.82,0.88,successful-user
184,icmp,S2,127,187,1,73,131,106,95,1,171,52,47238,discard,82427,36717,82924,91206,343,0,1,966,275,0,0.91,0.29,0.33,5154,16460,241,213,323,248,0.83,0.13,0.5,444,600,0.3,0.02,0.14,0.71,0.9,0.76,0.68,0.31,normal
139,tcp,SF,66,176,0,189,182,175,65,0,5,147,26698,aol,63266,18399,16594,40919,670,1,1,712,787,0,0.55,0.83,0.34,31839,39351,207,335,113,253,0.45,0.37,0.94,779,108,0.41,0.57,0.9,0.31,0.77,0.21,0.38,0.12,normal
73,icmp,S0,242,32,1,37,2,239,51,1,72,111,51835,X11,14440,81284,4324,3718,298,0,1,409,805,0,0.06,0.18,0.99,35593,12788,327,349,266,342,0.13,0.38,0.33,946,561,0.82,0.69,0.56,0.14,0.23,0.6,0.44,0.07,normal
