60,icmp,RSTO,97,110,1,88,61,137,157,0,131,144,5490,name,95842,41434,14898,93599,124,1,0,25,155,0,0.33,0.16,0.33,61485,64383,278,398,166,145,0.63,0.66,0.57,978,323,0.48,0.4,0.61,0.22,0.66,0.09,0.79,0.39,normal
231,udp,RSTR,225,85,0,161,57,153,52,0,80,116,62365,urh_i,65432,2112,12448,15455,613,1,1,234,559,0,0.03,0.16,0.59,46226,47433,160,362,80,34,0.65,0.21,0.71,237,193,0.28,0.66,0.25,0.56,0.76,0.97,0.19,0.36,unusual-client-port-connection
51,tcp,S0,87,14,1,56,237,178,42,0,182,152,3355,http_8001,34467,32123,25886,41687,484,0,1,591,822,0,0.48,0.25,0.87,25624,31881,22,66,262,178,0.07,0.66,0.62,211,152,0.04,0.36,0.36,0.95,0.9,0.34,0.71,0.5,normal
237,icmp,SF,183,176,1,28,215,145,213,1,60,92,31186,private,81752,22471,72570,63800,89,1,0,362,670,0,0.25,0.07,0.75,31470,2467,60,289,264,216,0.03,0.59,0.78,494,883,0.04,0.96,0.62,0.08,0.02,0.48,0.6,0.15,normal
204,udp,RSTO,5,160,1,245,62,99,113,1,31,67,58274,nnsp,92008,40544,95277,8277,216,0,0,857,397,0,0.04,0.71,0.98,23102,706,370,210,28,213,0.19,0.25,0.54,133,668,0.54,0.39,0.06,0.26,0.42,0.05,0.88,0.4,string-detect
167,tcp,RSTR,222,34,0,203,38,70,129,0,4,29,81166,red_i,6654,93079,49655,1178,498,1,0,391,171,0,0.53,0.75,0.19,8396,53997,490,71,264,210,0.03,0.64,0.02,699,97,0.11,0.52,0.64,0.53,0.8,0.17,0.07,0.55,normal
58,udp,OTH,255,162,0,125,84,162,43,1,230,93,63649,shell,41752,34818,70654,96288,618,0,1,298,665,0,0.5,0.58,0.45,46706,4088,125,134,165,282,0.35,0.47,0.05,38,731,0.69,0.67,0.85,0.91,0.39,0.39,0.24,0.08,normal
153,udp,SF,122,101,0,144,91,181,235,0,0,61,69790,domain_u,72394,10679,96979,79918,538,0,1,270,309,0,0.56,0.59,0.38,43649,37608,50,307,257,157,0.41,0.39,0.02,147,743,0.25,0.68,0.63,0.96,0.55,0.8,0.53,0.68,normal
17,icmp,S1,195,114,0,183,8,17,182,1,21,7,86363,http_2784,52355,90164,21941,40382,101,0,0,17,364,0,0.01,0.33,0.15,26504,59675,9,148,165,224,0.94,0.03,0.85,372,693,0.22,0.65,0.06,0.09,0.54,0.05,0.58,0.02,default-login-attempt
110,tcp,S2,145,188,0,118,141,180,4,1,4,27,88164,Z39_50,45173,89444,44999,32576,398,0,0,722,801,0,0.88,0.67,0.13,5526,37499,227,301,298,500,0.73,0.68,0.67,1000,928,0.41,0.35,0.87,0.12,0.24,0.41,0.07,0.39,normal
238,tcp,S3,137,77,0,92,126,178,25,0,46,74,71588,sunrpc,48229,54079,31881,88496,59,1,1,771,515,0,0.5,0.73,0.53,2413,10098,138,240,393,407,0.09,0.92,0.01,372,815,0.95,0.92,0.31,0.87,0.3,0.26,0.02,0.91,normal
70,icmp,S1,90,72,1,193,120,232,201,0,113,36,95956,ctf,43645,811,79736,41492,516,0,0,272,716,0,0.13,0.45,0.45,59430,58642,432,83,156,404,0.91,0.93,0.79,437,685,0.05,0.85,0.73,0.57,0.56,0.96,0.22,0.1,normal
180,icmp,RSTR,30,8,1,24,6,116,100,1,113,5,34849,uucp,63536,79848,26585,43996,35,1,0,963,756,0,0.8,0.64,0.88,6406,24073,387,50,154,353,0.26,0.32,0.77,190,288,0.66,0.3,0.11,0,0.04,0.45,0.36,0.95,normal
244,udp,RSTR,234,120,0,40,84,29,16,0,17,34,53992,netbios_ns,39343,83862,60004,87494,19,0,1,901,557,0,0.58,0.59,0.42,33494,5828,0,33,104,145,0.09,0.88,0.22,735,580,0.52,0.95,0.75,0.92,0.54,0.9,0.22,0.62,normal
142,tcp,RSTOS0,218,29,1,13,200,215,69,0,108,119,29985,netstat,56069,69657,40453,82642,437,0,1,227,866,0,0.53,0.17,0.61,9570,33704,395,263,349,269,0.25,0.91,0.32,620,188,0.15,0.95,0.42,0.86,0.55,0.72,0.74,0.72,normal
169,icmp,S1,191,57,0,160,125,49,197,0,86,78,4494,netbios_ns,20391,70068,26006,53974,614,1,0,907,787,0,0.83,0.81,0.06,65072,32087,43,262,119,152,0.9,0,0.82,734,158,0.79,0.48,0.43,0.23,0.39,0.18,0.38,0.64,normal
49,icmp,S2,136,207,0,228,67,33,182,0,75,121,17920,ntp_u,45819,68675,9731,82237,439,0,1,544,814,0,0.15,0.93,0.81,42831,20321,187,185,32,288,0.5,0.68,0.43,728,121,0.11,0.05,0.42,0.37,0.82,0.09,0.54,0.57,attempted-dos
211,icmp,S3,131,37,0,222,68,151,146,0,183,64,39847,nnsp,97699,33053,98420,54022,162,1,0,742,131,0,0.75,0.32,0.8,3423,31751,133,193,342,365,0.84,0.81,0.58,310,928,0.14,0.11,0.41,0.99,0.76,0.36,0.1,0.08,successful-admin
53,icmp,S1,115,216,0,67,205,151,80,0,226,154,11300,pop_2,38591,36728,24542,80943,213,1,1,691,719,0,0.02,0.51,0.75,33324,13320,276,279,276,273,0.09,0.88,0.77,127,687,0.45,0.32,0.46,0.16,0.33,0.3,0.33,0.37,attempted-user
