65,icmp,S2,37,174,1,18,102,204,81,1,25,97,25861,remote_job,30697,24283,74911,62432,238,0,0,79,792,0,0.29,0.62,0.69,11051,46924,64,196,63,112,0.96,0.54,0.37,589,691,0.16,0.91,0.72,0.48,0.75,0.4,0.43,0.08,normal
79,tcp,REJ,204,207,1,110,254,44,135,1,69,10,22237,ntp_u,63616,62589,4983,61408,330,1,1,522,510,0,0.4,0.25,0.13,41754,18426,2,356,313,89,0.05,0.34,0.59,626,350,0.33,0.69,0.76,0.58,0.78,0.25,0.75,0.11,default-login-attempt
170,udp,RSTR,162,162,1,127,15,48,35,0,39,100,85742,uucp,87129,58817,17999,65860,163,1,0,514,107,0,0.55,0.18,0.46,3971,64267,195,338,201,312,0.18,0.35,0.45,581,936,0.64,0.03,0.65,0.78,0.12,0.64,0.59,0.35,normal
178,udp,RSTR,21,244,1,155,18,151,76,0,103,7,32008,ldap,16,88332,97885,68581,278,1,0,690,205,0,0.22,0.68,0.78,18644,19758,443,88,88,11,0.41,0.46,0.61,912,339,0.87,0.23,0.52,0.16,0.9,0.55,0.71,0.57,normal
123,tcp,REJ,110,196,0,35,41,53,52,1,217,36,65430,mtp,57476,42780,37758,18457,341,1,1,668,565,0,0.05,0.47,0.69,61200,36079,399,180,369,434,0.51,0.33,0.89,783,808,0.99,0.94,0.64,0.81,0.91,0.29,0.48,0.62,normal
128,udp,OTH,176,114,1,50,238,139,168,1,155,42,35719,other,3142,10364,68708,41778,584,1,1,306,944,0,0.34,0.63,0.1,60897,46080,61,167,105,316,0.39,0.21,0.48,657,340,0.12,0.53,0.83,0.4,0.14,0.43,0.46,0.6,normal
15,tcp,RSTO,205,179,1,176,240,193,118,1,187,8,2451,nntp,35095,1528,91682,84491,651,0,1,873,102,0,0.28,0.99,0.49,10528,49211,162,332,165,264,0.17,0.34,0.42,98,650,0.36,0.83,0.12,0.98,0.4,0.12,0.63,0.53,normal
23,tcp,RSTOS0,179,152,0,119,222,132,175,0,100,150,48760,other,85387,99171,32360,27568,299,1,0,679,686,0,0.22,0.76,0.77,60742,37553,282,54,5,23,0.78,0.44,0.66,120,99,0.01,0.25,0.06,0.32,0.66,0.36,0.25,0.71,normal
221,icmp,RSTO,199,155,1,10,21,238,159,1,80,154,93931,uucp,92455,45666,96289,31171,606,0,1,329,934,0,0.45,0.97,0.01,20227,13913,488,388,137,350,0.31,0.85,0.67,944,742,0.87,0.08,0.84,0.53,0.91,0.18,0.24,0.58,normal
205,udp,OTH,27,91,0,166,73,201,107,0,30,1,80114,kshell,97701,38044,76425,62852,511,1,1,107,374,0,0.31,0.52,0.17,14011,60195,152,61,184,59,0.36,0.23,0.88,972,141,0.53,0.89,0.79,0.09,0.92,0.4,0.03,0.57,normal
