243,icmp,RSTR,124,168,0,165,187,63,184,0,94,97,63964,netbios_dgm,18320,49990,81832,53843,34,0,0,400,807,0,0.09,0.87,0.24,19414,60368,437,261,331,296,0.75,0.08,0.75,952,245,0.63,0.97,0.69,0.05,0.63,0.04,0.09,0.29,normal
96,udp,RSTOS0,179,249,1,39,13,72,99,1,28,84,6940,imap4,92768,75457,14259,4926,271,0,0,627,916,0,0.44,0.06,0.26,64023,30886,49,136,2,489,0.16,0.81,0.68,360,309,0.13,0.6,0.21,0.46,0.61,0.14,0.48,0.18,normal
113,udp,S2,95,12,1,132,35,58,206,0,197,25,72819,gopher,37328,25702,89566,26703,112,0,1,871,513,0,0.64,0.41,0.84,38782,44362,128,140,364,199,0.8,0.04,0.04,406,57,0.57,0.99,0.53,0.33,0.05,0.36,0.89,0.48,normal
129,tcp,S2,30,27,0,209,205,78,157,1,224,141,66176,sunrpc,26233,52833,76925,42133,212,1,1,539,355,0,0.57,0.87,0.91,1731,6087,400,150,220,272,0.35,0.94,0.91,291,997,0.57,0.54,0.53,0.24,0.52,0.9,0.08,0.28,normal
100,icmp,RSTO,191,133,1,150,34,131,245,1,134,116,72932,mtp,85779,66928,90372,5169,12,1,1,997,493,0,0.67,0.15,0.41,33986,48806,368,87,349,134,0.13,0.14,0.01,744,704,0.25,0.98,0.89,0.11,0.92,0.74,0.47,0.48,normal
233,udp,SH,1,45,0,42,5,203,60,0,180,103,73404,http_8001,26465,68756,71193,81669,25,0,1,219,490,0,0.93,0.38,0.74,3212,35235,154,8,358,442,0.07,0.3,0.11,418,404,0.51,0.8,0.89,0.44,0.27,0.37,0.1,0.54,normal
149,udp,REJ,107,190,1,28,56,131,25,1,245,135,33941,ctf,74008,30184,54782,59389,298,0,0,590,713,0,0.78,0.37,0.11,17255,39427,284,121,39,248,0.2,0.31,0.26,49,272,0,0.92,0.07,0.8,0.59,0.42,0.56,0.61,normal
94,icmp,OTH,89,122,1,6,39,50,63,0,254,14,64064,uucp,11112,2946,1093,62428,398,1,1,469,941,0,0.75,0.42,0.68,3997,12184,307,80,209,497,0.15,0.71,0.16,293,90,0.74,0.84,0.25,0.47,0.37,0.99,0.44,0.56,normal
33,tcp,S3,113,73,1,124,131,224,100,1,157,114,28193,tftp_u,66868,32656,14331,48109,513,0,0,337,829,0,0.06,0.73,0.59,14069,49725,260,188,21,333,0.73,0.01,0.5,752,575,0.14,0.57,0.21,0.65,0.38,0.65,0.55,0.14,web-application-attack
76,tcp,REJ,150,195,0,232,86,90,245,1,151,123,57898,systat,4240,89863,8592,14593,363,1,1,395,383,0,0.98,0,0.1,41081,29122,380,164,216,441,0.95,0.88,0.08,958,547,0.38,0.9,0.01,0.31,0.67,0.53,0.61,0.8,normal
9,udp,SF,247,85,0,130,78,43,48,0,183,37,58247,tim_i,96327,79255,14103,37085,431,1,1,260,887,0,0.75,0.09,0.03,45492,65229,20,369,221,268,0.76,0.06,0,352,285,0.77,0.84,0.62,0.35,0,0.77,0.43,0.33,denial-of-service
19,tcp,OTH,207,189,1,35,187,72,106,0,243,145,85983,efs,71783,2063,45067,13314,210,0,1,232,472,0,0.45,0.32,0.53,52260,64905,376,202,80,168,0.86,0.46,0.47,948,101,0.83,0.11,0.24,0.09,0.22,0.96,0.95,0.41,normal
184,icmp,RSTR,125,44,1,186,43,134,224,0,249,151,1248,domain_u,54647,44041,46286,31177,71,0,1,570,897,0,0.33,0.05,0.81,39193,23694,73,36,84,375,0.02,0.35,0.18,676,854,0.35,0.47,0.77,0.68,0.99,0.09,0.08,0.76,successful-recon-largescale
139,icmp,RSTR,172,29,0,149,33,138,46,1,92,76,9340,link,35103,1093,70530,33078,239,1,1,222,553,0,0.25,0.47,0.92,41378,45161,51,369,100,499,0.04,0.64,0.8,996,625,0.19,0.87,0.79,0.49,0.88,0.59,0.25,0.04,normal
164,icmp,S0,177,39,0,8,247,234,116,0,180,2,2746,name,68665,54717,26875,12203,27,1,0,129,132,0,0.45,0.11,0.52,58794,23245,15,328,247,68,0.13,0.39,0.35,277,869,0.35,0.47,0.67,0.19,0.4,0.44,0.96,0.69,normal
40,udp,S3,185,161,1,219,179,66,213,1,90,16,30117,ctf,65298,28679,65916,4056,383,1,1,323,115,0,0.77,0.38,0.1,39693,51046,278,128,231,20,0.16,0.93,0.16,736,229,0.38,0.93,0.63,0.72,0.3,0.2,0.62,0.09,attempted-user
56,icmp,SH,123,95,0,16,163,162,243,1,185,121,24352,netbios_ns,8566,90983,66954,23610,664,0,0,438,942,1,0.42,0.37,0.66,61379,57695,334,277,392,490,0.13,0.43,0.58,514,750,0.97,0.61,0.45,0.3,0.91,0.92,0.24,0.06,normal
61,tcp,RSTOS0,10,189,1,93,44,160,28,1,245,9,38859,ldap,31635,83975,56003,5241,67,1,0,448,118,0,0.62,0.97,0.88,5756,12829,62,232,317,344,0.06,0.99,0.86,594,602,0.89,0.49,0.3,0.55,0.62,0.89,0.96,0.11,normal
173,tcp,RSTO,50,28,0,225,146,127,156,1,46,116,47612,login,42474,95275,2573,41662,292,0,1,198,375,0,0.64,0.22,0.27,42418,15258,334,356,277,377,0.42,0.08,0.31,744,75,0.98,0.07,0.28,0.04,0.77,0.24,0.44,0.85,normal
34,icmp,RSTO,213,165,0,136,11,174,96,0,113,136,52678,Z39_50,79861,34066,54622,84950,580,1,0,515,485,0,0.98,0.46,0.51,53045,13511,422,315,337,424,0.55,0.66,0.08,29,617,0.01,0.34,0.49,0.08,0.1,0.42,0.82,0.83,normal
203,tcp,SF,250,73,1,116,186,253,202,0,130,135,46173,link,89970,17530,23152,20888,500,1,0,942,723,0,0.56,0.82,0.54,60416,62669,75,81,121,295,0.68,0.73,0.7,873,364,0.16,0.25,0.46,0.82,0.08,0.74,0.98,0.42,normal
246,udp,S2,103,228,1,27,150,18,167,0,104,147,1144,efs,6715,77371,67674,94656,367,0,0,967,384,0,0.71,0.98,0.72,30894,3889,53,229,232,142,0.66,0.57,0.3,932,456,0.78,0.7,0.44,0.37,0.86,0.76,0.68,0.86,shellcode-detect
38,icmp,S0,148,134,1,129,50,123,61,0,176,64,31920,mtp,71366,80214,20896,16286,676,1,1,903,485,0,0.49,0.36,0.82,6736,22666,323,333,336,121,0.22,0.07,0.1,332,36,0.26,0.16,0.3,0.77,0.17,0.55,0.32,0.69,normal
209,tcp,S2,6,58,1,233,238,186,146,0,168,99,12361,shell,22414,57563,34339,96033,205,1,1,833,470,0,0.26,0.62,0.57,42922,34946,169,224,203,165,0.15,0.81,0.8,498,56,0.55,0.23,0.02,0.9,0.87,0.41,0.06,0.23,normal
11,icmp,RSTOS0,203,214,1,165,59,88,242,1,57,107,51163,efs,24918,10139,21444,10342,23,0,1,550,837,0,0.33,0.18,0.14,48213,40573,244,1,400,13,0.81,0.58,0.13,133,581,0.69,0.83,0.62,0.7,0.91,0.82,0.01,0.28,normal
181,udp,REJ,17,70,0,174,27,220,2,0,235,61,26070,ssh,46799,56315,87103,27174,436,1,0,66,250,0,0.75,0.41,0.19,45634,31833,109,320,40,316,0.63,0.05,0.01,705,113,0.27,0.9,0.59,0.23,0.1,0.52,0.97,0.63,normal
189,icmp,RSTOS0,84,243,1,110,31,207,171,1,29,48,94428,private,97077,70950,38970,92981,302,1,1,805,201,0,0.44,0.89,0.94,57212,55573,21,277,84,228,0.35,0.89,0.42,952,473,0.96,0.21,0.48,0.14,0.24,0.92,0.12,0.74,normal
36,icmp,SF,248,126,1,79,218,196,96,0,115,83,67017,Z39_50,41461,96456,77967,92300,37,0,0,568,200,0,0.59,0.5,0.16,38110,6245,321,295,251,65,0.29,0.89,0.87,157,735,0.41,0.24,0.29,0.74,0.38,0.68,0.13,0.88,normal
34,tcp,SF,211,132,1,64,238,214,136,0,4,33,2658,kshell,72348,83975,16340,34042,26,0,1,420,506,0,0.33,0.68,0.78,42867,42467,454,203,119,356,0.99,0.01,0.72,102,661,0.76,0.14,0.45,0.29,0.27,0.57,0.19,0.73,normal
107,tcp,SH,119,185,1,187,245,222,173,1,184,31,50675,private,81847,59100,21746,19548,4,0,0,889,397,0,0.54,0.84,0.49,64839,31843,239,276,54,204,0.41,0.32,0.62,900,564,0,0.24,0.55,0.19,0.74,0.81,0.93,0.15,normal
56,udp,SF,137,79,0,8,209,18,0,0,98,127,86165,other,81471,90607,98868,19683,630,1,1,234,97,0,0.11,0.84,0.93,3324,55833,428,318,78,195,0.58,0.78,0.73,492,793,0.17,0.86,0.28,0.47,0.92,0.13,0.12,0.32,unknown
3,icmp,RSTOS0,66,135,0,83,238,175,172,0,61,124,66007,login,32072,58264,72297,299,337,1,0,230,990,0,0.72,0.84,0.25,45052,41940,347,382,392,396,0.09,0.45,0.9,947,484,0.57,0.01,0.09,0.98,0.38,0.28,0.05,0.37,normal
22,tcp,S1,157,68,1,231,66,224,179,1,23,84,58339,printer,9201,81790,64779,72857,546,1,1,679,68,0,0.22,0.5,0.22,4123,16668,147,231,147,105,0.99,0.52,0.21,977,717,0.52,0.8,0.92,0.66,0.08,0.01,0.92,0.99,normal
