248,tcp,SH,26,171,0,173,95,43,50,0,105,19,63839,discard,96230,66224,41868,20722,228,0,0,743,726,0,0.57,0.83,0.25,28192,41563,173,183,290,55,0.46,0.92,0.74,338,891,0.39,0.45,0.7,0.85,0.43,0.19,0.54,0.1,normal
205,icmp,RSTOS0,71,171,0,238,145,174,135,1,214,43,88306,http_443,70929,954,13152,88620,693,1,0,487,759,0,0.18,0.68,0.04,19770,25065,493,213,49,212,0.84,0.83,0.53,964,773,0.28,0.82,0.49,0.14,0.14,0.8,0.47,0.2,web-application-activity
151,icmp,S3,95,230,1,138,201,70,228,0,60,101,73311,private,14419,1125,45743,65837,311,1,1,434,667,0,0.62,0.08,0.38,1866,3952,15,396,142,271,0.87,0.65,0.18,202,406,0.8,0.22,0.74,0.69,0.08,0.86,0.62,0.27,normal
176,udp,SH,148,232,1,60,187,175,87,1,251,84,40714,http_8001,40273,88382,84028,3623,429,1,1,920,96,0,0.09,0.43,0.68,12389,9630,224,160,24,50,0.45,0.91,0.63,249,308,0.76,0.75,0.02,0.9,0.61,0.29,0.95,0.21,successful-recon-largescale
148,tcp,SH,143,116,1,146,154,95,18,1,152,78,94284,telnet,63884,13371,84824,9409,87,1,1,872,615,0,0.89,0.87,0.76,44763,56817,491,277,328,402,0.95,0.34,0.04,611,305,0.39,0.03,0.23,0.01,0.29,0.43,0.4,0.95,normal
206,icmp,RSTR,203,60,1,240,157,104,60,1,133,127,89992,tftp_u,14942,6709,12720,848,249,1,1,745,86,0,0.79,0.08,0.71,59795,2174,302,287,6,267,0.88,0.15,0.02,161,155,0.15,0.88,0.89,0.33,0.61,0.23,0.37,0.46,unknown
134,tcp,S2,170,140,1,193,8,88,152,0,196,38,93885,login,8421,95234,740,12450,180,1,1,901,218,0,0.64,0.63,0.68,30025,4903,333,131,95,394,0.77,0.47,0.38,533,405,0.98,0,0.39,0.83,0.34,0.24,0.83,0.46,normal
56,icmp,RSTOS0,25,5,0,37,51,213,184,1,33,6,68184,supdup,52769,60739,89843,97886,28,0,0,812,328,0,0.37,0.66,0.8,4203,60181,345,135,49,320,0.56,0.41,0.85,135,136,0.17,0.3,0.07,0.18,0.28,0.37,0.85,0.65,policy-violationn
62,tcp,S0,156,218,0,182,240,129,34,1,206,87,85020,netbios_ssn,51620,15046,94875,5274,572,1,1,252,656,0,0.16,0.3,0.53,33340,56107,478,288,75,109,0.6,0.02,0.38,726,578,0.19,0.35,0.03,0.53,0.25,0.48,0.14,0.78,normal
62,udp,SF,20,248,0,45,157,177,221,1,209,69,28845,tftp_u,54580,72252,5380,35765,449,1,0,258,214,0,0.4,0.16,0.97,14537,50191,267,114,236,232,0.3,0.79,0.64,623,860,0.4,0.21,0.14,0.93,0.92,0.93,0.99,0.6,normal
244,tcp,S1,144,174,0,203,223,75,218,0,18,86,69117,name,72415,21613,91348,67001,264,1,0,900,812,0,0.03,0.35,0.41,14629,40720,288,61,294,59,0.83,0.29,0.74,726,509,0.46,0.19,0.67,0.96,0.54,0.48,0.52,0.37,normal
163,udp,SH,127,225,0,69,64,229,36,0,173,140,55515,harvest,76373,68247,62580,18248,639,1,0,716,27,0,0.31,0.82,0.54,65289,10005,154,75,372,312,0.22,0.07,0.69,324,180,0.07,0.71,0.88,0.64,0.56,0.08,0.82,0.88,normal
64,icmp,RSTR,82,252,1,96,213,34,62,1,218,132,5174,uucp_path,13079,36082,110,70458,535,0,0,655,379,0,0.05,0.12,0.74,55567,5954,484,356,335,26,0.73,0.35,0.19,55,98,0.68,0.86,0.04,0.61,0.95,0.16,0.24,0.19,normal
